main	void(java.lang.String[])	simplejavacalculator.SimpleJavaCalculator	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>	0
<clinit>	void()	simplejavacalculator.Calculator$MonoOperatorModes	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>	0
<clinit>	void()	simplejavacalculator.Calculator$BiOperatorModes	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>	0
<init>	void()	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: void <init>()>	0
<init>	void()	simplejavacalculator.UI	<simplejavacalculator.UI: void <init>()>	0
<init>	void()	simplejavacalculator.SimpleJavaCalculator	<simplejavacalculator.BufferedImageCustom: void <init>()>	1
<init>	void()	simplejavacalculator.SimpleJavaCalculator	<simplejavacalculator.SimpleJavaCalculator: void <init>()>	10
<init>	void()	simplejavacalculator.BufferedImageCustom	<simplejavacalculator.BufferedImageCustom: void <init>()>	10
<init>	void(java.lang.String,int)	simplejavacalculator.Calculator$MonoOperatorModes	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>	0
<init>	void(java.lang.String,int)	simplejavacalculator.Calculator$BiOperatorModes	<simplejavacalculator.Calculator$BiOperatorModes: void <init>(java.lang.String,int)>	0
calculateBi	java.lang.Double(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>	0
actionPerformed	void(java.awt.event.ActionEvent)	simplejavacalculator.UI	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>	0
values	simplejavacalculator.Calculator$BiOperatorModes[]()	simplejavacalculator.Calculator$BiOperatorModes	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes[] values()>	0
values	simplejavacalculator.Calculator$MonoOperatorModes[]()	simplejavacalculator.Calculator$MonoOperatorModes	<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes[] values()>	0
calculateEqual	java.lang.Double(java.lang.Double)	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: java.lang.Double calculateEqual(java.lang.Double)>	0
calculateMono	java.lang.Double(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>	0
calculateBiImpl	java.lang.Double()	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>	0
parsetoBinary	void()	simplejavacalculator.UI	<simplejavacalculator.UI: void parsetoBinary()>	0
reset	java.lang.Double()	simplejavacalculator.Calculator	<simplejavacalculator.Calculator: java.lang.Double reset()>	0
init	void()	simplejavacalculator.UI	<simplejavacalculator.UI: void init()>	0
reader	java.lang.Double()	simplejavacalculator.UI	<simplejavacalculator.UI: java.lang.Double reader()>	0
new_var_648	simplejavacalculator.Calculator$MonoOperatorModes(java.lang.String)	simplejavacalculator.Calculator$MonoOperatorModes	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>	1
new_var_648	simplejavacalculator.Calculator$BiOperatorModes(java.lang.String)	simplejavacalculator.Calculator$BiOperatorModes	<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes valueOf(java.lang.String)>	1
valueOf	simplejavacalculator.Calculator$MonoOperatorModes(java.lang.String)	simplejavacalculator.Calculator$MonoOperatorModes	<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes valueOf(java.lang.String)>	10
valueOf	simplejavacalculator.Calculator$BiOperatorModes(java.lang.String)	simplejavacalculator.Calculator$BiOperatorModes	<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes valueOf(java.lang.String)>	10
valueOf	void(java.lang.Double)	simplejavacalculator.UI	<simplejavacalculator.UI: void writer(java.lang.Double)>	1
writer	void(java.lang.Double)	simplejavacalculator.UI	<simplejavacalculator.UI: void writer(java.lang.Double)>	10
imageReturn	java.awt.Image()	simplejavacalculator.BufferedImageCustom	<simplejavacalculator.BufferedImageCustom: java.awt.Image imageReturn()>	10
