<simplejavacalculator.UI: void <init>()>/$stack44	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butCancel>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack35	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butSquare>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack29	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butAdd>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: java.lang.String[] buttonValue>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack31	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butMultiply>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack25	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: java.awt.Font font>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack26	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JTextArea text>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack21	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JPanel panelSub7>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack13	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JPanel panelSub3>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack19	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JPanel panelSub6>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack32	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butDivide>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/num#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/this#_0	<simplejavacalculator.Calculator: java.lang.Double num2>	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/num#_0	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/this#_0	<simplejavacalculator.Calculator: java.lang.Double num1>	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>
<simplejavacalculator.Calculator: void <init>()>/$stack1	<simplejavacalculator.Calculator: void <init>()>/this#_0	<simplejavacalculator.Calculator: simplejavacalculator.Calculator$BiOperatorModes mode>	<simplejavacalculator.Calculator: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack45	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butBinary>	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/$stack30	<simplejavacalculator.UI: void <init>()>/this#_0	<simplejavacalculator.UI: javax.swing.JButton butMinus>	<simplejavacalculator.UI: void <init>()>
