/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	490	2	type	type	glob
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	339	1	uri	uri	http://www.netbeans.org/ns/j2se-project/3
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	803	0	arg1	arg1	${endorsed.classpath.cmd.line.arg}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	659	1	if	if	do.archive+main.class.available
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	820	3	unless	unless	no.javadoc.preview
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	556	0	line	line	${run.jvmargs.ide}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	418	0	classname	classname	org.testng.TestNG
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	847	2	name	name	-post-test-run
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	269	0	default	default	${excludes}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	352	0	if	if	${junit.available}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	860	1	if	if	have.tests
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	32	0	property	property	profile.available
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	806	12	splitindex	splitindex	${javadoc.splitindex}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	806	10	private	private	${javadoc.private}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	156	0	default	default	${javac.processorpath}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	518	2	value	value	-Xdebug -Xnoagent -Djava.compiler=none
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	630	0	name	name	*
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	891	2	name	name	debug-applet
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	588	0	dir	dir	${build.classes.dir}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	378	1	optional	optional	true
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	185	1	name	name	-init-macrodef-javac-without-processors
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	672	0	manifest	manifest	${tmp.manifest.file}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	907	0	name	name	-post-clean
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	504	1	uri	uri	http://www.netbeans.org/ns/j2se-project/1
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	79	1	value	value	
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	131	2	value	value	-mixed
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	415	0	pattern	pattern	.*\.xml
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	728	1	name	name	-pre-debug-fix
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	598	0	pattern	pattern	1\.[0-5](\..*)?
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	367	0	type	type	xml
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	696	0	depends	depends	init,compile
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	122	0	classname	classname	junit.framework.Test
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	604	0	depends	depends	-init-ap-cmdline-properties,-init-ap-cmdline-supported
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	303	4	mode	mode	${testng.mode}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	633	0	gensrcdir	gensrcdir	${build.generated.sources.dir}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	427	1	uri	uri	http://www.netbeans.org/ns/j2se-project/3
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	285	0	type	type	xml
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	895	1	name	name	-warn-already-built-clean
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	707	1	classpath	classpath	${run.test.classpath}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	878	2	name	name	-do-debug-fix-test
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	900	1	prefix	prefix	already.built.clean.
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	901	0	target	target	-warn-already-built-clean
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	62	0	property	property	profile.available
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	106	1	arg2	arg2	
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	873	5	testmethods	testmethods	${test.method}
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	297	0	else	else	
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	469	0	name	name	resolve
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	719	2	name	name	debug-stepinto
/tmp/xml-file14017460464490060723/nbproject_build-impl.xml	399	1	name	name	excludes
