/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	403	397		sequential	sequential	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	470	469		attribute	attribute	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	500	496		sequential	sequential	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	85	19		property	property	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	24	23		not	not	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	880	1		target	target	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	831	830		fileset	fileset	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	829	828	http://www.netbeans.org/ns/j2se-project/3	javac	j2seproject3:javac	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	673	671		echo	echo	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	424	419		arg	arg	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	333	329		attribute	attribute	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	83	82		and	and	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	122	120		available	available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	638	636		copy	copy	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	487	486		path	path	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	42	19		condition	condition	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	603	602		isfalse	isfalse	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	729	728		fail	fail	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	783	780		antcall	antcall	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	359	353		sequential	sequential	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	88	19		property	property	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	645	643	http://www.netbeans.org/ns/j2se-project/3	force-recompile	j2seproject3:force-recompile	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	199	198		property	property	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	391	381		formatter	formatter	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	36	33		matches	matches	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	261	259		mapper	mapper	0
