<simplejavacalculator.UI: javax.swing.JButton butCos>	simplejavacalculator.UI	butCos	javax.swing.JButton	0
<simplejavacalculator.UI: javax.swing.JPanel panelSub7>	simplejavacalculator.UI	panelSub7	javax.swing.JPanel	0
<simplejavacalculator.UI: javax.swing.JButton butCancel>	simplejavacalculator.UI	butCancel	javax.swing.JButton	0
<simplejavacalculator.UI: javax.swing.JButton butMinus>	simplejavacalculator.UI	butMinus	javax.swing.JButton	0
<simplejavacalculator.Calculator: simplejavacalculator.Calculator$BiOperatorModes mode>	simplejavacalculator.Calculator	mode	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes multiply>	simplejavacalculator.Calculator$BiOperatorModes	multiply	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes normal>	simplejavacalculator.Calculator$BiOperatorModes	normal	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.Calculator: java.lang.Double num2>	simplejavacalculator.Calculator	num2	java.lang.Double	0
<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes squareRoot>	simplejavacalculator.Calculator$MonoOperatorModes	squareRoot	simplejavacalculator.Calculator$MonoOperatorModes	0
<simplejavacalculator.UI: javax.swing.JPanel panel>	simplejavacalculator.UI	panel	javax.swing.JPanel	0
<simplejavacalculator.UI: javax.swing.ImageIcon image>	simplejavacalculator.UI	image	javax.swing.ImageIcon	0
<simplejavacalculator.UI: javax.swing.JPanel panelSub4>	simplejavacalculator.UI	panelSub4	javax.swing.JPanel	0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes add>	simplejavacalculator.Calculator$BiOperatorModes	add	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.UI: javax.swing.JButton butEqual>	simplejavacalculator.UI	butEqual	javax.swing.JButton	0
<simplejavacalculator.UI: javax.swing.JButton butOneDevidedBy>	simplejavacalculator.UI	butOneDevidedBy	javax.swing.JButton	0
<simplejavacalculator.Calculator: java.lang.Double num1>	simplejavacalculator.Calculator	num1	java.lang.Double	0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes xpowerofy>	simplejavacalculator.Calculator$BiOperatorModes	xpowerofy	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes cos>	simplejavacalculator.Calculator$MonoOperatorModes	cos	simplejavacalculator.Calculator$MonoOperatorModes	0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes divide>	simplejavacalculator.Calculator$BiOperatorModes	divide	simplejavacalculator.Calculator$BiOperatorModes	0
<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes abs>	simplejavacalculator.Calculator$MonoOperatorModes	abs	simplejavacalculator.Calculator$MonoOperatorModes	0
