<simplejavacalculator.UI: void <init>()>/write-array-idx/3	9	<simplejavacalculator.UI: void <init>()>/$stringconstant3	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/3	53	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack13	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/4	55	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack14	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/6	59	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack16	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/5	42	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack12	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack6	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/1	34	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack8	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack6	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/2	36	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack6	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/3	38	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack10	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack6	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/0	32	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack7	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stack6	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/10	110	<simplejavacalculator.UI: void <init>()>/$stack47	<simplejavacalculator.UI: void <init>()>/$stack48	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/7	17	<simplejavacalculator.UI: void <init>()>/$stringconstant7	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/5	13	<simplejavacalculator.UI: void <init>()>/$stringconstant5	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/1	5	<simplejavacalculator.UI: void <init>()>/$stringconstant1	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/0	3	<simplejavacalculator.UI: void <init>()>/$stringconstant0	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/2	51	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack12	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/5	57	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack15	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stack9	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>
<simplejavacalculator.UI: void <init>()>/write-array-idx/9	21	<simplejavacalculator.UI: void <init>()>/$stringconstant9	<simplejavacalculator.UI: void <init>()>/$stack2	<simplejavacalculator.UI: void <init>()>
