<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/17	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack32	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/8	1	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack30	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/4	2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack7	0
<simplejavacalculator.UI: void init()>/if/0	1	<simplejavacalculator.UI: void init()>/$stack210	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/10	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack74	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/13	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack56	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/6	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack98	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/0	2	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack3	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/15	2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack18	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/1	2	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack4	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/18	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack27	0
<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/if/0	1	<simplejavacalculator.Calculator: java.lang.Double calculateBi(simplejavacalculator.Calculator$BiOperatorModes,java.lang.Double)>/$stack4	0
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/2	1	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/$stack40	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/16	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack38	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/12	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack62	0
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/6	2	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/$stack11	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/17	2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack20	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/12	2	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack11	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/5	1	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/newMode#_0	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/10	2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack13	0
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/5	1	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/$stack10	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/6	2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack9	0
<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/if/0	2	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/$stack1	0
<simplejavacalculator.UI: void init()>/if/1	1	<simplejavacalculator.UI: void init()>/$stack205	0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/if/1	1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/source#_224	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/1	1	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/newMode#_0	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/0	1	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/newMode#_0	0
<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/if/2	2	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack5	0
