<simplejavacalculator.UI: void <init>()>/write-array-idx/3	3	0
<simplejavacalculator.UI: void init()>/read-array-idx/6	6	0
<simplejavacalculator.UI: void init()>/read-array-idx/9	9	0
<simplejavacalculator.UI: void init()>/read-array-idx/3	3	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/8	8	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/0	0	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/4	4	0
<simplejavacalculator.UI: void init()>/read-array-idx/5	5	0
<simplejavacalculator.UI: void init()>/read-array-idx/4	4	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/4	4	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/1	1	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/3	3	0
<simplejavacalculator.UI: void init()>/read-array-idx/2	2	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/8	8	0
<simplejavacalculator.UI: void init()>/read-array-idx/11	0	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/5	5	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/4	4	0
<simplejavacalculator.UI: void init()>/read-array-idx/7	7	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/1	1	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/0	0	0
<simplejavacalculator.UI: void init()>/read-array-idx/1	1	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/2	2	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/2	2	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/6	6	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/1	1	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/0	0	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/5	5	0
<simplejavacalculator.UI: void init()>/read-array-idx/8	8	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/7	7	0
<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/write-array-idx/2	2	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/9	9	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/6	6	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/7	7	0
<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/write-array-idx/3	3	0
<simplejavacalculator.UI: void init()>/read-array-idx/10	0	0
<simplejavacalculator.UI: void <init>()>/write-array-idx/5	5	0
