<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/14
<simplejavacalculator.UI: void parsetoBinary()>/java.io.PrintStream.println/0
<simplejavacalculator.UI: void parsetoBinary()>/javax.swing.JTextArea.getText/0
<simplejavacalculator.UI: void init()>/javax.swing.JFrame.setDefaultCloseOperation/0
<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/2
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/15
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/javax.swing.JTextArea.selectAll/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/9
<simplejavacalculator.UI: void init()>/javax.swing.JFrame.setLocationRelativeTo/0
<simplejavacalculator.UI: void init()>/javax.swing.JButton.setFont/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/11
<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes[] values()>/java.lang.Object.clone/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/13
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/1
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/1
<simplejavacalculator.UI: void init()>/javax.swing.JFrame.add/0
<simplejavacalculator.Calculator$BiOperatorModes: simplejavacalculator.Calculator$BiOperatorModes[] values()>/java.lang.Object.clone/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/5
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.reset/0
<simplejavacalculator.UI: void init()>/javax.swing.JButton.setFont/8
<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/13
<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/6
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/4
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/java.awt.event.ActionEvent.getSource/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/4
<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/39
<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/18
<simplejavacalculator.UI: void init()>/javax.swing.JFrame.setIconImage/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateMono/6
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/12
<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/8
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateBi/3
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/0
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/5
<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/5
<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.reader/10
