num#_323	556	551		jvmarg	jvmarg	1
str#_322	1	-1		project	project	1
num#_323	282	281		propertyref	propertyref	1
num#_323	271	267		attribute	attribute	1
num#_323	771	760		formatter	formatter	1
num#_323	3	2		condition	condition	1
num#_323	46	43		not	not	1
num#_323	17	16		property	property	1
num#_323	215	212		attribute	attribute	1
num#_323	843	1		target	target	1
num#_323	197	186		element	element	1
num#_323	60	19		condition	condition	1
num#_323	560	559		propertyref	propertyref	1
num#_323	603	602		isfalse	isfalse	1
num#_323	727	1		target	target	1
num#_323	804	797		condition	condition	1
num#_323	253	249		attribute	attribute	1
num#_323	636	1		target	target	1
num#_323	326	325	http://www.netbeans.org/ns/j2se-project/3	junit	j2seproject3:junit	1
num#_323	126	125		and	and	1
num#_323	761	760		env	env	1
num#_323	168	164		javac	javac	1
num#_323	737	736		classpath	classpath	1
num#_323	191	186		attribute	attribute	1
num#_323	322	319		attribute	attribute	1
str#_322	2	1		description	description	1
num#_323	537	530		jvmarg	jvmarg	1
num#_323	550	545		sequential	sequential	1
num#_323	570	569		path	path	1
num#_323	301	300		filename	filename	1
num#_323	430	427		element	element	1
num#_323	868	867		fail	fail	1
num#_323	617	612		propertyfile	propertyfile	1
num#_323	49	48		and	and	1
num#_323	616	612		antcall	antcall	1
num#_323	886	1		target	target	1
num#_323	185	1		target	target	1
num#_323	52	19		condition	condition	1
num#_323	686	685		isset	isset	1
num#_323	628	627		pathconvert	pathconvert	1
num#_323	216	212		sequential	sequential	1
num#_323	501	500		nbjpdastart	nbjpdastart	1
num#_323	755	1		target	target	1
num#_323	486	480		classpath	classpath	1
num#_323	1	-1		project	project	1
num#_323	96	19		property	property	1
num#_323	383	382		fileset	fileset	1
num#_323	390	381		formatter	formatter	1
num#_323	50	49		isset	isset	1
num#_323	400	397		attribute	attribute	1
num#_323	476	474		element	element	1
num#_323	903	902		entry	entry	1
num#_323	299	296		union	union	1
num#_323	690	689		fileset	fileset	1
num#_323	543	530		customize	customize	1
num#_323	57	56		and	and	1
num#_323	125	19		condition	condition	1
num#_323	206	205		path	path	1
num#_323	218	217		classpath	classpath	1
num#_323	225	224		path	path	1
num#_323	692	1		target	target	1
num#_323	757	755		nbprofiledirect	nbprofiledirect	1
num#_323	464	1		target	target	1
num#_323	915	912		available	available	1
num#_323	119	19		condition	condition	1
num#_323	319	318		macrodef	macrodef	1
num#_323	324	319		element	element	1
num#_323	133	1		target	target	1
num#_323	418	411	http://www.netbeans.org/ns/j2se-project/3	debug	j2seproject3:debug	1
num#_323	224	222		pathconvert	pathconvert	1
num#_323	591	589		property	property	1
num#_323	547	545		attribute	attribute	1
num#_323	820	1		target	target	1
num#_323	914	913		isset	isset	1
num#_323	293	290		attribute	attribute	1
num#_323	367	361		formatter	formatter	1
num#_323	563	1		target	target	1
num#_323	711	710	http://www.netbeans.org/ns/j2se-project/1	nbjpdastart	j2seproject1:nbjpdastart	1
num#_323	782	780		startprofiler	startprofiler	1
num#_323	166	164		mkdir	mkdir	1
num#_323	568	567		property	property	1
num#_323	847	1		target	target	1
num#_323	521	520		os	os	1
num#_323	518	510		condition	condition	1
num#_323	107	19		condition	condition	1
num#_323	335	329		sequential	sequential	1
num#_323	497	496		attribute	attribute	1
num#_323	111	110		matches	matches	1
num#_323	672	671	http://www.netbeans.org/ns/j2se-project/3	copylibs	j2seproject3:copylibs	1
num#_323	573	572		path	path	1
num#_323	500	496		sequential	sequential	1
num#_323	32	19		condition	condition	1
num#_323	89	19		property	property	1
num#_323	387	381		syspropertyset	syspropertyset	1
num#_323	483	480		jvmarg	jvmarg	1
num#_323	384	383		filename	filename	1
num#_323	54	53		isset	isset	1
num#_323	62	61		isset	isset	1
num#_323	221	220		attribute	attribute	1
