<simplejavacalculator.UI: void <init>()>/fresh-null-assign/28	143	1/x	<simplejavacalculator.UI: void <init>()>/$stringconstant21	<simplejavacalculator.UI: void <init>()>	96	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/23	123	*	<simplejavacalculator.UI: void <init>()>/$stringconstant16	<simplejavacalculator.UI: void <init>()>	91	1
<simplejavacalculator.UI: void <init>()>/assign/42	149	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/10	<simplejavacalculator.UI: void <init>()>/$stack38	<simplejavacalculator.UI: void <init>()>	98	1
<simplejavacalculator.UI: void <init>()>/assign/39	137	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/7	<simplejavacalculator.UI: void <init>()>/$stack35	<simplejavacalculator.UI: void <init>()>	95	1
<simplejavacalculator.UI: void <init>()>/assign/47	169	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/15	<simplejavacalculator.UI: void <init>()>/$stack43	<simplejavacalculator.UI: void <init>()>	103	1
<simplejavacalculator.UI: void <init>()>/assign/38	133	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/6	<simplejavacalculator.UI: void <init>()>/$stack34	<simplejavacalculator.UI: void <init>()>	94	1
<simplejavacalculator.UI: void <init>()>/assign/19	72	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/6	<simplejavacalculator.UI: void <init>()>/$stack22	<simplejavacalculator.UI: void <init>()>	76	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/11	30	ex#_314	<simplejavacalculator.UI: void <init>()>/$stringconstant11	<simplejavacalculator.UI: void <init>()>	66	1
<simplejavacalculator.UI: void <init>()>/assign/20	76	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/8	<simplejavacalculator.UI: void <init>()>/$stack23	<simplejavacalculator.UI: void <init>()>	77	1
<simplejavacalculator.UI: void <init>()>/assign/24	92	<simplejavacalculator.UI: void <init>()>/new java.awt.Font/1	<simplejavacalculator.UI: void <init>()>/$stack27	<simplejavacalculator.UI: void <init>()>	83	1
<simplejavacalculator.UI: void <init>()>/assign/3	28	<simplejavacalculator.UI: void <init>()>/new javax.swing.ImageIcon/0	<simplejavacalculator.UI: void <init>()>/$stack4	<simplejavacalculator.UI: void <init>()>	66	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/6	16	6	<simplejavacalculator.UI: void <init>()>/$stringconstant6	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/16	66	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/6	<simplejavacalculator.UI: void <init>()>/$stack19	<simplejavacalculator.UI: void <init>()>	75	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/22	119	-	<simplejavacalculator.UI: void <init>()>/$stringconstant15	<simplejavacalculator.UI: void <init>()>	90	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/13	83	Consolas	<simplejavacalculator.UI: void <init>()>/$stringconstant12	<simplejavacalculator.UI: void <init>()>	79	1
<simplejavacalculator.UI: void <init>()>/assign/6	41	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/1	<simplejavacalculator.UI: void <init>()>/$stack9	<simplejavacalculator.UI: void <init>()>	70	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/18	94	Consolas	<simplejavacalculator.UI: void <init>()>/$stringconstant13	<simplejavacalculator.UI: void <init>()>	83	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/10	26	Calculator PH	<simplejavacalculator.UI: void <init>()>/$stringconstant10	<simplejavacalculator.UI: void <init>()>	64	1
<simplejavacalculator.UI: void <init>()>/assign/50	181	<simplejavacalculator.UI: void <init>()>/new simplejavacalculator.Calculator/0	<simplejavacalculator.UI: void <init>()>/$stack46	<simplejavacalculator.UI: void <init>()>	107	1
<simplejavacalculator.UI: void parsetoBinary()>/assign/10	18	<simplejavacalculator.UI: void parsetoBinary()>/new java.lang.StringBuilder/1	<simplejavacalculator.UI: void parsetoBinary()>/$stack12	<simplejavacalculator.UI: void parsetoBinary()>	311	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/4	12	4	<simplejavacalculator.UI: void <init>()>/$stringconstant4	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/5	14	5	<simplejavacalculator.UI: void <init>()>/$stringconstant5	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/35	121	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/3	<simplejavacalculator.UI: void <init>()>/$stack31	<simplejavacalculator.UI: void <init>()>	91	1
<simplejavacalculator.UI: void <init>()>/assign/11	52	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/2	<simplejavacalculator.UI: void <init>()>/$stack14	<simplejavacalculator.UI: void <init>()>	72	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/0	4	0	<simplejavacalculator.UI: void <init>()>/$stringconstant0	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/41	145	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/9	<simplejavacalculator.UI: void <init>()>/$stack37	<simplejavacalculator.UI: void <init>()>	97	1
<simplejavacalculator.UI: void parsetoBinary()>/fresh-null-assign/0	5	"<<\\""\\"">>"	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant0	<simplejavacalculator.UI: void parsetoBinary()>	309	1
<simplejavacalculator.UI: void <init>()>/assign/34	117	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/2	<simplejavacalculator.UI: void <init>()>/$stack30	<simplejavacalculator.UI: void <init>()>	90	1
<simplejavacalculator.UI: void <init>()>/assign/49	177	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/17	<simplejavacalculator.UI: void <init>()>/$stack45	<simplejavacalculator.UI: void <init>()>	105	1
<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/assign/3	113	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/1	<simplejavacalculator.UI: void <init>()>/$stack29	<simplejavacalculator.UI: void <init>()>	89	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/3	10	3	<simplejavacalculator.UI: void <init>()>/$stringconstant3	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/22	81	<simplejavacalculator.UI: void <init>()>/new java.awt.Font/0	<simplejavacalculator.UI: void <init>()>/$stack25	<simplejavacalculator.UI: void <init>()>	79	1
<simplejavacalculator.UI: void <init>()>/assign/18	71	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/7	<simplejavacalculator.UI: void <init>()>/$stack21	<simplejavacalculator.UI: void <init>()>	76	1
<simplejavacalculator.UI: void <init>()>/assign/23	87	<simplejavacalculator.UI: void <init>()>/new javax.swing.JTextArea/0	<simplejavacalculator.UI: void <init>()>/$stack26	<simplejavacalculator.UI: void <init>()>	81	1
<simplejavacalculator.UI: void <init>()>/assign/2	24	<simplejavacalculator.UI: void <init>()>/new javax.swing.JFrame/0	<simplejavacalculator.UI: void <init>()>/$stack3	<simplejavacalculator.UI: void <init>()>	64	1
BufferedImageCustom	36	<simplejavacalculator.UI: void <init>()>/new javax.swing.BoxLayout/0	<simplejavacalculator.UI: void <init>()>/$stack6	<simplejavacalculator.UI: void <init>()>	69	1
<simplejavacalculator.UI: void parsetoBinary()>/assign/1	2	<simplejavacalculator.UI: void parsetoBinary()>/new java.lang.StringBuilder/0	<simplejavacalculator.UI: void parsetoBinary()>/$stack2	<simplejavacalculator.UI: void parsetoBinary()>	309	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/32	159	x^y	<simplejavacalculator.UI: void <init>()>/$stringconstant25	<simplejavacalculator.UI: void <init>()>	100	1
<simplejavacalculator.UI: void <init>()>/assign/43	153	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/11	<simplejavacalculator.UI: void <init>()>/$stack39	<simplejavacalculator.UI: void <init>()>	99	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/29	147	Cos	<simplejavacalculator.UI: void <init>()>/$stringconstant22	<simplejavacalculator.UI: void <init>()>	97	1
<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/assign/1	1	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/new simplejavacalculator.UI/0	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>/$stack2	<simplejavacalculator.SimpleJavaCalculator: void main(java.lang.String[])>	22	1
<simplejavacalculator.UI: void <init>()>/assign/13	57	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/3	<simplejavacalculator.UI: void <init>()>/$stack16	<simplejavacalculator.UI: void <init>()>	73	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/31	155	Tan	<simplejavacalculator.UI: void <init>()>/$stringconstant24	<simplejavacalculator.UI: void <init>()>	99	1
<simplejavacalculator.UI: void <init>()>/assign/30	107	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/0	<simplejavacalculator.UI: void <init>()>/$stack47	<simplejavacalculator.UI: void <init>()>	87	1
<simplejavacalculator.BufferedImageCustom: java.awt.Image imageReturn()>/return/0	179	Bin	bImage2#_20	<simplejavacalculator.UI: void <init>()>	105	1
<simplejavacalculator.UI: void <init>()>/assign/10	51	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/3	<simplejavacalculator.UI: void <init>()>/$stack13	<simplejavacalculator.UI: void <init>()>	72	1
<simplejavacalculator.UI: void <init>()>/assign/8	46	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/2	<simplejavacalculator.UI: void <init>()>/$stack11	<simplejavacalculator.UI: void <init>()>	71	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/30	151	Sin	<simplejavacalculator.UI: void <init>()>/$stringconstant23	<simplejavacalculator.UI: void <init>()>	98	1
<simplejavacalculator.UI: void <init>()>/assign/7	42	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/0	<simplejavacalculator.UI: void <init>()>/$stack10	<simplejavacalculator.UI: void <init>()>	70	1
<simplejavacalculator.UI: void <init>()>/assign/46	165	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/14	<simplejavacalculator.UI: void <init>()>/$stack42	<simplejavacalculator.UI: void <init>()>	102	1
<simplejavacalculator.UI: void <init>()>/assign/21	77	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/7	<simplejavacalculator.UI: void <init>()>/$stack24	<simplejavacalculator.UI: void <init>()>	77	1
<simplejavacalculator.UI: void writer(java.lang.Double)>/fresh-null-assign/0	7	"<<\\""\\"">>"	<simplejavacalculator.UI: void writer(java.lang.Double)>/$stringconstant0	<simplejavacalculator.UI: void writer(java.lang.Double)>	326	1
<simplejavacalculator.UI: void <init>()>/assign/12	56	<simplejavacalculator.UI: void <init>()>/new javax.swing.JPanel/4	<simplejavacalculator.UI: void <init>()>/$stack15	<simplejavacalculator.UI: void <init>()>	73	1
<simplejavacalculator.UI: void <init>()>/assign/36	125	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/4	<simplejavacalculator.UI: void <init>()>/$stack32	<simplejavacalculator.UI: void <init>()>	92	1
<simplejavacalculator.UI: void <init>()>/assign/44	157	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/12	<simplejavacalculator.UI: void <init>()>/$stack40	<simplejavacalculator.UI: void <init>()>	100	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/35	171	abs(x)	<simplejavacalculator.UI: void <init>()>/$stringconstant28	<simplejavacalculator.UI: void <init>()>	103	1
<simplejavacalculator.UI: void <init>()>/assign/17	67	<simplejavacalculator.UI: void <init>()>/new java.awt.FlowLayout/5	<simplejavacalculator.UI: void <init>()>/$stack20	<simplejavacalculator.UI: void <init>()>	75	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/7	18	7	<simplejavacalculator.UI: void <init>()>/$stringconstant7	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/25	98	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton[]/0	<simplejavacalculator.UI: void <init>()>/$stack28	<simplejavacalculator.UI: void <init>()>	85	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/27	139	x*x	<simplejavacalculator.UI: void <init>()>/$stringconstant20	<simplejavacalculator.UI: void <init>()>	95	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/8	20	8	<simplejavacalculator.UI: void <init>()>/$stringconstant8	<simplejavacalculator.UI: void <init>()>	56	1
<simplejavacalculator.UI: void <init>()>/assign/48	173	<simplejavacalculator.UI: void <init>()>/new javax.swing.JButton/16	<simplejavacalculator.UI: void <init>()>/$stack44	<simplejavacalculator.UI: void <init>()>	104	1
<simplejavacalculator.UI: void <init>()>/fresh-null-assign/1	6	1	<simplejavacalculator.UI: void <init>()>/$stringconstant1	<simplejavacalculator.UI: void <init>()>	56	1
