<org.java_websocket.server.WebSocketServer: void <init>(java.net.InetSocketAddress)>
<com.thoughtworks.go.plugin.api.logging.Logger: com.thoughtworks.go.plugin.api.logging.Logger getLoggerFor(java.lang.Class)>
<org.java_websocket.WebSocket: java.net.InetSocketAddress getRemoteSocketAddress()>
<com.thoughtworks.go.plugin.api.logging.Logger: void debug(java.lang.String)>
<com.thoughtworks.go.plugin.api.logging.Logger: void warn(java.lang.String,java.lang.Throwable)>
<org.java_websocket.server.WebSocketServer: java.util.Collection connections()>
<org.java_websocket.WebSocket: void send(java.lang.String)>
<com.thoughtworks.go.plugin.api.logging.Logger: void info(java.lang.String)>
<org.java_websocket.server.WebSocketServer: void start()>
<org.java_websocket.server.WebSocketServer: int getPort()>
<com.thoughtworks.go.plugin.api.logging.Logger: void error(java.lang.String,java.lang.Throwable)>
<com.thoughtworks.go.plugin.api.request.GoPluginApiRequest: java.lang.String requestName()>
<com.thoughtworks.go.plugin.api.response.DefaultGoPluginApiResponse: com.thoughtworks.go.plugin.api.response.DefaultGoPluginApiResponse badRequest(java.lang.String)>
<com.thoughtworks.go.plugin.api.request.GoPluginApiRequest: java.lang.String requestBody()>
<com.thoughtworks.go.plugin.api.response.DefaultGoPluginApiResponse: com.thoughtworks.go.plugin.api.response.DefaultGoPluginApiResponse error(java.lang.String)>
<com.thoughtworks.go.plugin.api.GoPluginIdentifier: void <init>(java.lang.String,java.util.List)>
<com.google.gson.GsonBuilder: void <init>()>
<com.google.gson.GsonBuilder: com.google.gson.Gson create()>
<com.google.gson.Gson: java.lang.String toJson(java.lang.Object)>
<com.thoughtworks.go.plugin.api.response.GoPluginApiResponse: void <init>()>
<com.thoughtworks.go.plugin.api.logging.Logger: void warn(java.lang.String)>
<com.typesafe.config.ConfigFactory: com.typesafe.config.Config parseFile(java.io.File)>
<com.typesafe.config.Config: boolean hasPath(java.lang.String)>
<com.typesafe.config.Config: int getInt(java.lang.String)>
<com.typesafe.config.Config: java.lang.String getString(java.lang.String)>
<com.google.gson.JsonElement: com.google.gson.JsonObject getAsJsonObject()>
<com.google.gson.JsonObject: void add(java.lang.String,com.google.gson.JsonElement)>
<com.google.gson.JsonObject: java.lang.String toString()>
<org.apache.commons.codec.binary.Base64: byte[] encodeBase64(byte[])>
<com.google.gson.JsonParser: void <init>()>
<com.google.gson.JsonParser: com.google.gson.JsonElement parse(java.io.Reader)>
<com.google.gson.JsonObject: com.google.gson.JsonElement get(java.lang.String)>
<com.google.gson.JsonElement: com.google.gson.JsonArray getAsJsonArray()>
<com.google.gson.JsonArray: com.google.gson.JsonElement get(int)>
<com.google.gson.JsonParser: com.google.gson.JsonElement parse(java.lang.String)>
<com.google.gson.JsonElement: java.lang.String getAsString()>
