/tmp/xml-file7308642849178820150/plugin.xml	1	0	id	id	gocd.websocket.notifier
/tmp/xml-file7308642849178820150/plugin.xml	1	1	version	version	1
/tmp/xml-file14117335980450941552/meta-inf_maven_com.matt-richardson_gocd-websocket-notifier_pom.xml	1	0	schemaLocation	xsi:schemaLocation	http://maven.apache.org/POM/4.0.0 http://maven.apache.org/xsd/maven-4.0.0.xsd
