0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateEqual/0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack29	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.setFont/8	<simplejavacalculator.UI: void init()>/$stack27	0
0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateMono/0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack82	0
0	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$BiOperatorModes.<init>/4	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stringconstant4	0
1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateMono/2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack71	0
0	<simplejavacalculator.UI: void parsetoBinary()>/java.lang.StringBuilder.append/0	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant0	0
0	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$BiOperatorModes.<init>/1	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$stringconstant1	0
1	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.Calculator.calculateMono/7	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack41	0
0	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$MonoOperatorModes.<init>/8	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stringconstant8	0
0	<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes valueOf(java.lang.String)>/java.lang.Enum.valueOf/0	<simplejavacalculator.Calculator$MonoOperatorModes: simplejavacalculator.Calculator$MonoOperatorModes valueOf(java.lang.String)>/$classconstant0	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/9	<simplejavacalculator.UI: void init()>/this#_0	0
0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/6	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack78	0
0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/java.lang.Math.sin/0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack40	0
2	<simplejavacalculator.UI: void <init>()>/java.awt.Font.<init>/1	<simplejavacalculator.UI: void <init>()>/$numconstant6	0
0	<simplejavacalculator.UI: void <init>()>/javax.swing.JPanel.<init>/1	<simplejavacalculator.UI: void <init>()>/$stack13	0
1	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$MonoOperatorModes.<init>/4	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$numconstant4	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/14	<simplejavacalculator.UI: void init()>/this#_0	0
0	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/java.lang.Double.valueOf/3	<simplejavacalculator.Calculator: java.lang.Double calculateBiImpl()>/$stack24	0
1	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$BiOperatorModes.<init>/0	<simplejavacalculator.Calculator$BiOperatorModes: void <clinit>()>/$numconstant0	0
0	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/simplejavacalculator.Calculator$MonoOperatorModes.<init>/4	<simplejavacalculator.Calculator$MonoOperatorModes: void <clinit>()>/$stringconstant4	0
1	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/java.lang.Enum.<init>/0	<simplejavacalculator.Calculator$MonoOperatorModes: void <init>(java.lang.String,int)>/l2#_0	0
0	<simplejavacalculator.UI: void parsetoBinary()>/java.lang.StringBuilder.append/2	<simplejavacalculator.UI: void parsetoBinary()>/$stringconstant1	0
0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/java.lang.Double.valueOf/8	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack20	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/12	<simplejavacalculator.UI: void init()>/$stack89	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/13	<simplejavacalculator.UI: void init()>/$stack93	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/34	<simplejavacalculator.UI: void init()>/$stack159	0
0	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/simplejavacalculator.UI.writer/2	<simplejavacalculator.UI: void actionPerformed(java.awt.event.ActionEvent)>/$stack102	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JPanel.add/33	<simplejavacalculator.UI: void init()>/$stack156	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JTextArea.setEditable/0	<simplejavacalculator.UI: void init()>/$numconstant5	0
0	<simplejavacalculator.UI: void init()>/javax.swing.Box.createHorizontalStrut/4	<simplejavacalculator.UI: void init()>/$numconstant10	0
0	<simplejavacalculator.UI: void parsetoBinary()>/java.lang.StringBuilder.append/3	<simplejavacalculator.UI: void parsetoBinary()>/$stack15	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/18	<simplejavacalculator.UI: void init()>/this#_0	0
0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/java.lang.Math.sqrt/0	<simplejavacalculator.Calculator: java.lang.Double calculateMono(simplejavacalculator.Calculator$MonoOperatorModes,java.lang.Double)>/$stack50	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/3	<simplejavacalculator.UI: void init()>/this#_0	0
0	<simplejavacalculator.UI: void writer(java.lang.Double)>/java.lang.Double.toString/0	<simplejavacalculator.UI: void writer(java.lang.Double)>/$stack5	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JFrame.setResizable/0	<simplejavacalculator.UI: void init()>/$numconstant3	0
0	<simplejavacalculator.UI: void init()>/javax.swing.JButton.addActionListener/1	<simplejavacalculator.UI: void init()>/this#_0	0
