/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	587	2	jarfile	jarfile	${dist.jar}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	418	1	classpath	classpath	${debug.test.classpath}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	452	1	name	name	includes	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	499	0	default	default		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	235	2	value	value	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	881	1	name	name	run-applet	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	672	0	manifest	manifest	${tmp.manifest.file}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	454	0	default	default	**	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	685	2	value	value	info	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	135	0	unless	unless	src.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	34	0	property	property	javac.profile	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	275	3	fork	fork	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	15	1	value	value	1.4	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	599	0	depends	depends	-init-ap-cmdline-properties	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	336	1	includes	includes	@{includes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	630	0	name	name	*	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	806	3	destdir	destdir	${dist.javadoc.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	25	2	trim	trim	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	910	1	prefix	prefix	already.built.	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	695	2	name	name	jar	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	79	1	value	value		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	463	2	type	type	glob	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	793	1	if	if	profiler.configured	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	35	1	string	string	${javac.profile}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	496	0	name	name	nbjpdastart	0
/tmp/xml-file17395390263064048850/build.xml	1	0	name	name	SimpleJavaCalculator	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	174	0	line	line	${endorsed.classpath.cmd.line.arg}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	656	2	name	name	-do-jar-copy-manifest	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	74	0	property	property	no.javadoc.preview	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	593	1	value	value	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	710	2	name	name	-debug-start-debugger-main-test	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	141	0	unless	unless	build.test.classes.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	221	1	name	name	destdir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	381	5	showoutput	showoutput	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	653	3	unless	unless	manifest.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	522	2	value	value	${debug.transport}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	426	0	depends	depends	-init-macrodef-testng-debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	752	0	classname	classname	sun.applet.AppletViewer	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	213	0	default	default	${src.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	396	1	if	if	${junit.available}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	662	1	if	if	do.archive+profile.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	158	0	default	default	${includes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	793	3	unless	unless	profiler.info.jvmargs.agent	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	497	0	default	default	${main.class}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	579	2	name	name	copylibs	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	804	2	value	value	*.java	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	845	2	name	name	-do-test-run	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	132	0	value	value	${junit+testng.available}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	687	1	message	message	${jar.usage.message}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	499	1	name	name	stopclassname	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	818	0	dir	dir	${build.generated.sources.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	430	1	name	name	customize2	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	240	2	value	value	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	551	2	fork	fork	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	1	1	default	default	default	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	838	7	sourcepath	sourcepath	${test.src.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	792	0	target	target	run-test-with-main	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	42	0	property	property	do.mkdist	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	784	0	depends	depends	-profile-test-single-pre72	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	827	1	destdir	destdir	${build.test.classes.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	505	1	name	name	dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	456	1	name	name	testClass	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	163	1	optional	optional	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	508	1	includes	includes	${fix.classes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	670	1	value	value	META-INF/${splashscreen.basename}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	863	3	testmethods	testmethods	${test.method}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	212	1	uri	uri	http://www.netbeans.org/ns/j2se-project/3	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	468	0	if	if	profiler.info.jvmargs.agent	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	896	1	message	message	Cycle detected: SimpleJavaCalculator was already built	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	303	6	suitename	suitename	SimpleJavaCalculator	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	396	2	name	name	-init-macrodef-junit-debug-impl	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	565	1	name	name	manifest	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	548	1	name	name	jvm	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	64	0	property	property	have.tests	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	818	1	erroronmissingdir	erroronmissingdir	false	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	82	0	property	property	no.deps	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	197	1	optional	optional	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	372	2	name	name	-init-macrodef-junit-debug-batch	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	60	0	property	property	do.archive+profile.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	676	1	if	if	do.archive	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	279	0	dir	dir	${build.test.classes.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	435	0	name	name	test-debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	668	1	file	file	${application.splash}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	772	0	if	if	netbeans.home	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	434	2	name	name	-init-macrodef-test-debug-junit	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	665	1	if	if	do.archive+splashscreen.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	153	0	default	default	${src.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	716	2	if	if	netbeans.home	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	776	1	string	string	${run.jvmargs.ide}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	580	2	index	index	${jar.index}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	62	0	property	property	profile.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	806	11	source	source	${javac.source}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	102	2	value	value	-Xbootclasspath/p:'${toString:endorsed.classpath.path}'	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	450	2	name	name	-init-macrodef-test-debug-testng	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	434	0	depends	depends	-init-macrodef-junit-debug-impl	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	279	2	includes	includes	${test.binaryincludes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	40	0	value	value	${jar.archive.disabled}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	898	0	dir	dir	${build.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	496	1	uri	uri	http://www.netbeans.org/ns/j2se-project/1	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	717	1	if	if	netbeans.home	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	497	1	name	name	name	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	47	0	value	value	${mkdist.disabled}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	72	0	property	property	netbeans.home	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	16	1	name	name	-init-project	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	381	3	fork	fork	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	663	1	mode	mode	update	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	122	1	classpath	classpath	${run.test.classpath}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	909	0	name	name	-check-call-dep	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	18	0	file	file	nbproject/project.properties	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	142	0	unless	unless	build.test.results.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	501	3	transport	transport	${debug-transport}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	451	0	name	name	test-debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	761	0	key	key	${profiler.info.pathvar}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	25	1	arg2	arg2		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	457	0	default	default		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	872	0	unless	unless	test.method	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	853	0	dir	dir	${build.test.results.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	278	0	name	name	@{testincludes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	139	0	unless	unless	build.classes.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	162	0	default	default	${empty.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	873	4	testincludes	testincludes	${test.class}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	686	0	property	property	main.class.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	19	1	name	name	-do-init	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	920	1	to	to	*	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	165	1	name	name	empty.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	8	1	name	name	-init-private	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	239	0	property	property	test.method	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	586	1	uri	uri	http://www.netbeans.org/ns/j2se-project/1	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	863	2	testincludes	testincludes	${test.class}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	806	14	useexternalfile	useexternalfile	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	455	1	name	name	testmethods	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	665	2	name	name	-do-jar-set-splashscreen	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	451	1	uri	uri	http://www.netbeans.org/ns/j2se-project/3	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	817	0	name	name	**/doc-files/**	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	588	1	excludes	excludes	${dist.archive.excludes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	797	0	depends	depends	init	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	524	0	depends	depends	-init-debug-args	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	2	0	message	message	Please build using Ant 1.8.0 or higher.	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	168	7	includes	includes	@{includes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	894	0	file	file	${built-clean.properties}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	195	1	name	name	sourcepath	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	145	0	name	name	-init-macrodef-property	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	874	2	name	name	-debug-start-debugger-test	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	199	1	name	name	empty.dir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	566	1	optional	optional	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	593	0	name	name	annotation.processing.run.all.processors	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	755	1	if	if	profiler.info.jvmargs.agent	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	150	1	value	value	${@{value}}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	658	1	tofile	tofile	${tmp.manifest.file}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	226	1	files	files	${javac.includes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	852	0	depends	depends	init	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	504	1	uri	uri	http://www.netbeans.org/ns/j2se-project/1	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	546	0	default	default	${main.class}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	13	0	file	file	${user.properties.file}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	220	1	uri	uri	http://www.netbeans.org/ns/j2se-project/3	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	116	1	value	value	${jar.index}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	779	0	target	target	run	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	660	1	mode	mode	update	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	710	0	depends	depends	init	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	450	0	depends	depends	-init-macrodef-testng-debug-impl	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	887	0	unless	unless	applet.url	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	48	0	property	property	do.archive+manifest.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	406	1	name	name	-init-macrodef-testng-debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	463	1	to	to	*	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	78	1	value	value		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	234	0	if	if	${junit.available}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	50	0	property	property	manifest.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	443	2	testincludes	testincludes	@{testincludes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	37	0	property	property	do.archive	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	302	2	name	name	testng	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	21	1	property	property	manifest.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	760	5	showoutput	showoutput	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	653	1	if	if	do.archive	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	563	0	name	name	-init-macrodef-copylibs	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	404	2	testincludes	testincludes	@{testincludes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	129	2	value	value	mixed	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	815	0	todir	todir	${dist.javadoc.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	760	3	fork	fork	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	456	0	default	default	${main.class}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	201	12	tempdir	tempdir	${java.io.tmpdir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	160	1	name	name	debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	901	0	target	target	-warn-already-built-clean	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	117	1	value	value	true	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	275	0	dir	dir	${work.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	21	0	file	file	${manifest.file}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	886	2	name	name	-debug-start-debuggee-applet	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	155	0	default	default	${javac.classpath}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	158	1	name	name	includes	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	806	13	use	use	${javadoc.use}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	682	1	to	to	${dist.jar.resolved}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	806	12	splitindex	splitindex	${javadoc.splitindex}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	425	0	line	line	${testng.cmd.args}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	599	2	name	name	-init-ap-cmdline-supported	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	668	2	todir	todir	${build.classes.dir}/META-INF	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	602	2	value	value	-proc:none	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	525	0	name	name	debug	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	902	0	file	file	${built-clean.properties}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	636	0	if	if	has.persistence.xml	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	547	1	name	name	classpath	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	27	0	property	property	main.class.available	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	903	1	value	value		0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	679	0	location	location	${dist.jar}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	426	1	if	if	${testng.available}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	228	1	property	property	javac.includesfile.binary	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	803	0	arg1	arg1	${endorsed.classpath.cmd.line.arg}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	592	0	name	name	annotation.processing.processor.options	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	776	2	substring	substring	-javaagent:	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	229	1	message	message	${javac.includes.binary}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	888	0	classname	classname	sun.applet.AppletViewer	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	10	0	file	file	nbproject/private/configs/${config}.properties	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	443	1	includes	includes	@{includes}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	6	2	name	name	default	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	519	0	value	value	${have-jdk-older-than-1.4}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	551	1	dir	dir	${work.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	404	3	testmethods	testmethods	@{testmethods}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	66	0	file	file	${test.src.dir}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	121	1	classpath	classpath	${run.test.classpath}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	873	3	testMethod	testMethod	${test.method}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	443	3	testmethods	testmethods	@{testmethods}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	870	2	name	name	-debug-start-debuggee-test-method	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	690	0	file	file	${tmp.manifest.file}	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	170	1	erroronmissingdir	erroronmissingdir	false	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	628	0	property	property	build.generated.subdirs	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	873	5	testmethods	testmethods	${test.method}	0
/tmp/xml-file17395390263064048850/build.xml	3	0	file	file	nbproject/build-impl.xml	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	196	1	name	name	gensrcdir	0
/tmp/xml-file14846065470002345082/nbproject_build-impl.xml	680	0	property	property	run.classpath.with.dist.jar	0
